State,Source,Stepping,Weight,Type,GC,COMMENT,UNIT,CLUSTER,Annealing/TR
PS0_HDCTLB_DOP,Gen8,A0,0.00,syn,1260000.00,,HDCTLB_DOP,HDC,
PS0_HIZ,Gen8,A0,3.95,syn,1791810.00,,HIZ,Z,
PS0_HIZ_DOP,Gen8,A0,0.00,syn,1791810.00,,HIZ_DOP,Z,
PS0_HS,Gen8,A0,2.18,syn,292185.00,,HS,FF,
PS0_HS_Cache_Idle,Gen8,B0,0.00,ebb,1.00,,HS_Cache_Idle,FF,
PS0_HS_Cache_Idle,Gen8LPSoC,B0,0.00,ebb,1.00,,HS_Cache_Idle,FF,
PS0_HS_DOP,Gen8,A0,0.00,syn,292185.00,,HS_DOP,FF,
PS0_IC,Gen8,A0,0.94,syn,289269.00,,IC,ROSS,
PS0_IC_DATARAM,Gen8,B0,0.00,ebb,1.00,,IC_DATARAM,ROSS,
PS0_IC_DATARAM,Gen8LPSoC,B0,0.00,ebb,1.00,,IC_DATARAM,ROSS,
PS0_IZ,Gen8,A0,4.13,syn,1132263.00,,IZ,Z,
PS0_IZ_DOP,Gen8,A0,0.00,syn,1132263.00,,IZ_DOP,Z,
PS0_L3_Bank_DFX,Gen8,A0,0.00,syn,1.00,SAME AS glue cdynwt,DFX,L3_Bank,
PS0_L3_Bank_DOP,Gen8,A0,0.00,syn,1.00,,DOP,L3_Bank,
PS0_L3_Bank_GLUE,Gen8,A0,1.79,syn,26663.00,,GLUE,L3_Bank,
PS0_L3_Bank_SMALL,Gen8,A0,17.96,syn,169468.00,,SMALL,L3_Bank,
PS0_L3BankOther,Gen8,A0,16.78,syn,186760.00,,L3BankOther,L3_Bank,
PS0_LNE,Gen8,A0,8.38,syn,467244.00,bdw,LNE,L3_Bank,
PS0_LNEXS,Gen8,A0,0.00,syn,1.00,,LNEXS,L3_Bank,
PS0_LNI,Gen8,A0,8.38,syn,780922.00,,LNI,L3_Bank,
PS0_LNIXS,Gen8,A0,0.00,syn,1.00,,LNIXS,L3_Bank,
PS0_LSLM,Gen8,A0,0.43,syn,157255.00,,LSLM,L3_Bank,
PS0_LSQC,Gen8,A0,1.37,syn,305173.00,,LSQC,L3_Bank,
PS0_LSQD,Gen8,A0,0.62,syn,293227.00,,LSQD,L3_Bank,
PS0_LTCC,Gen8,A0,0.00,syn,17293.00,missing too small,LTCC,L3_Bank,
PS0_LTCD_Data,Gen8,A0,7.08,syn,816442.00,,LTCD,L3_Bank,
PS0_LTCD_EBB,Gen8,B0,0.00,ebb,1.00,,LTCD,L3_Bank,
PS0_LTCD_EBB,Gen8LPSoC,B0,0.00,ebb,1.00,,LTCD,L3_Bank,
PS0_LTCD_Tag,Gen8,A0,7.08,syn,816442.00,,LTCD,L3_Bank,
PS0_MA_IN,Gen8,A0,0.32,syn,151624.00,,MA_IN,ROSS,
PS0_MA_OUT,Gen8,A0,0.39,syn,151624.00,,MA_OUT,ROSS,
PS0_Media,Gen8,B0,8.03,syn,3343545.00,,Media,Sampler,
PS0_Media_Idle,Gen8,A0,82.95,syn,5370000.00,,Media_Idle,Other,added 26nf for the clks from nevins idle ss
PS0_MSC,Gen8,A0,0.41,syn,375000.00,,MSC,COLOR,
PS0_MSC_DOP,Gen8,A0,0.00,syn,375000.00,,MSC_DOP,COLOR,
PS0_MT,Gen8,B0,0.41,syn,353223.00,yacoub,MT,Sampler,Annealing
PS0_MT_DataRam_IDLE,Gen8,B0,0.00,ebb,1.00,,MT,Sampler,Annealing
PS0_MT_DataRam_IDLE,Gen8LPSoC,B0,0.00,ebb,1.00,,MT,Sampler,Annealing
PS0_MT_LatFifo_IDLE,Gen8,B0,0.00,ebb,1.00,,MT,Sampler,Annealing
PS0_MT_LatFifo_IDLE,Gen8LPSoC,B0,0.00,ebb,1.00,,MT,Sampler,Annealing
PS0_OACS,Gen8,A0,0.00,syn,1.00,,OACS,FF,
PS0_PL,Gen8,B0,0.43,syn,499869.00,yacoub,PL,Sampler,Annealing
PS0_PSD,Gen8,A0,10.97,syn,606024.00,,PSD,ROSS,
PS0_PSD_BARYPAYLDASMRAM,Gen8,B0,0.00,ebb,1.00,,PSD_BARYPAYLDASMRAM,ROSS,
PS0_PSD_BARYPAYLDASMRAM,Gen8LPSoC,B0,0.00,ebb,1.00,,PSD_BARYPAYLDASMRAM,ROSS,
PS0_PSD_DOP,Gen8,A0,0.00,syn,606024.00,,PSD_DOP,ROSS,
PS0_PSD_SCOREBOARD,Gen8,B0,0.00,ebb,1.00,,PSD_SCOREBOARD,ROSS,
PS0_PSD_SCOREBOARD,Gen8LPSoC,B0,0.00,ebb,1.00,,PSD_SCOREBOARD,ROSS,
PS0_RCC,Gen8,A0,0.46,syn,724464.00,,RCC,COLOR,
PS0_RCC_DOP,Gen8,A0,0.00,syn,724464.00,,RCC_DOP,COLOR,
PS0_RCPBCOM,Gen8,A0,1.28,syn,1059930.00,,RCPBCOM,COLOR,
PS0_RCPBCOM_DOP,Gen8,A0,0.00,syn,1059930.00,,RCPBCOM_DOP,COLOR,
PS0_RCPBE,Gen8,A0,2.56,syn,1.00,,RCPBE,COLOR,
PS0_RCPBE_DOP,Gen8,A0,0.00,syn,1.00,,RCPBE_DOP,COLOR,
PS0_RCPBPIX,Gen8,A0,1.28,syn,1170000.00,,RCPBPIX,COLOR,
PS0_RCPBPIX_DOP,Gen8,A0,0.00,syn,1170000.00,,RCPBPIX_DOP,COLOR,
PS0_RCPFE,Gen8,A0,3.14,syn,674703.00,,RCPFE,COLOR,
PS0_RCPFE_DOP,Gen8,A0,0.00,syn,674703.00,,RCPFE_DOP,COLOR,
PS0_RCZ,Gen8,A0,7.45,syn,1071972.00,,RCZ,Z,
PS0_RCZ_DOP,Gen8,A0,0.00,syn,1071972.00,,RCZ_DOP,Z,
PS0_ROSC_DFX,Gen8,A0,0.00,syn,1.00,,DFX,ROSC,
PS0_ROSC_DFX_DOP,Gen8,A0,0.00,syn,1.00,,DFX_DOP,ROSC,
PS0_ROSC_DOP,Gen8,B0,0.00,syn,1.00,,DOP,ROSC,
PS0_ROSC_GLUE,Gen8,A0,45.67,syn,1.00,,GLUE,ROSC,
PS0_ROSC_GLUE_DOP,Gen8,A0,0.00,syn,1.00,,GLUE_DOP,ROSC,
PS0_ROSC_SMALL,Gen8,A0,183.12,syn,661698.00,,SMALL,ROSC,
PS0_ROSC_SMALL_DOP,Gen8,A0,0.00,syn,1.00,,SMALL_DOP,ROSC,
PS0_ROSS_DFX,Gen8,A0,0.00,syn,1.00,,DFX,ROSS,
PS0_ROSS_DFX_DOP,Gen8,A0,0.00,syn,1.00,,DFX_DOP,ROSS,
PS0_ROSS_DOP,Gen8,A0,0.00,syn,1.00,,DOP,ROSS,
PS0_ROSS_GLUE,Gen8,A0,9.44,syn,1.00,,GLUE,ROSS,
PS0_ROSS_GLUE_DOP,Gen8,B0,0.00,syn,1.00,,GLUE_DOP,ROSS,
PS0_ROSS_SMALL,Gen8,A0,17.09,syn,215874.00,,SMALL,ROSS,
PS0_ROSS_SMALL_DOP,Gen8,A0,0.00,syn,1.00,,SMALL_DOP,ROSS,
PS0_RoutingChannel,Gen8,A0,1050.21,syn,1.00,,RoutingChannel,Other,
PS0_RS,Gen8,A0,0.00,syn,285426.00,,RS,FF,
PS0_Sampler_GLUE,Gen8,B0,0.00,syn,1.00,,GLUE,Sampler,
PS0_SARB,Gen8,A0,1.32,syn,195102.00,,SARB,FF,
PS0_SBE,Gen8,A0,6.54,syn,1226664.00,,SBE,ROSC,
PS0_SBE_DOP,Gen8,A0,0.00,syn,1226664.00,,SBE_DOP,ROSC,
PS0_SC,Gen8,B0,14.69,syn,391284.00,yacoub,SC,Sampler,Annealing
PS0_SC_DataRam_IDLE,Gen8,B0,0.00,ebb,1.00,,SC,Sampler,
PS0_SC_DataRam_IDLE,Gen8LPSoC,B0,0.00,ebb,1.00,,SC,Sampler,
PS0_SC_LatFifo_IDLE,Gen8,B0,0.00,ebb,1.00,,SC,Sampler,
PS0_SC_LatFifo_IDLE,Gen8LPSoC,B0,0.00,ebb,1.00,,SC,Sampler,
PS0_SDE,Gen8,A0,0.00,syn,66852.00,,SDE,FF,
PS0_SDE_DOP,Gen8,A0,0.00,syn,66852.00,,SDE_DOP,FF,
PS0_SF,Gen8,A0,12.38,syn,1163781.00,,SF,FF,
PS0_SF_DOP,Gen8,A0,0.00,syn,1163781.00,,SF_DOP,FF,
PS0_SI,Gen8,B0,0.45,syn,361368.00,yacoub,SI,Sampler,Annealing
PS0_SO,Gen8,B0,0.28,syn,113004.00,,SO,Sampler,
PS0_SOL,Gen8,A0,6.15,syn,247815.00,,SOL,FF,
PS0_SOL_Cache_Idle,Gen8,B0,0.00,ebb,1.00,,SOL_Cache_Idle,FF,
PS0_SOL_Cache_Idle,Gen8LPSoC,B0,0.00,ebb,1.00,,SOL_Cache_Idle,FF,
PS0_SOL_DOP,Gen8,A0,0.00,syn,247815.00,,SOL_DOP,FF,
PS0_ST,Gen8,B0,2.56,syn,371000.00,yacoub,ST,Sampler,Annealing
PS0_STC,Gen8,A0,5.78,syn,705438.00,,STC,Z,
PS0_STC_DOP,Gen8,A0,0.00,syn,1.00,,STC_DOP,Z,
PS0_SVG,Gen8,A0,0.69,syn,69714.00,,SVG,FF,
PS0_SVL,Gen8,A0,0.61,syn,103410.00,,SVL,ROSC,
PS0_SVSM,Gen8,B0,0.27,syn,154170.00,,SVSM,Sampler,
PS0_TC,Gen8,A0,2.86,syn,479003.00,,TC,EU,
PS0_TDC,Gen8,A0,0.00,syn,188379.00,,TDC,ROSC,
PS0_TDG,Gen8,A0,1.15,syn,153333.00,,TDG,FF,
PS0_TDL,Gen8,A0,3.74,syn,426672.00,,TDL,ROSS,
PS0_TDS,Gen8,A0,6.08,syn,719541.00,,TDS,FF,
PS0_TDS_Cache_Idle,Gen8,B0,0.00,ebb,1.00,,TDS_Cache_Idle,FF,
PS0_TDS_Cache_Idle,Gen8LPSoC,B0,0.00,ebb,1.00,,TDS_Cache_Idle,FF,
PS0_TDS_DOP,Gen8,A0,0.00,syn,719541.00,,TDS_DOP,FF,
PS0_TE,Gen8,A0,3.93,syn,101061.00,,TE,FF,
PS0_TE_DOP,Gen8,A0,0.00,syn,101061.00,,TE_DOP,FF,
PS0_TSG,Gen8,A0,1.15,syn,379692.00,,TSG,FF,
PS0_URBM,Gen8,A0,0.08,syn,172710.00,,URBM,FF,
PS0_URBM_DOP,Gen8,A0,0.00,syn,172710.00,,URBM_DOP,FF,
PS0_VF,Gen8,A0,9.93,syn,1584422.00,,VF,FF,
PS0_VF_Cache_Idle,Gen8,B0,0.00,ebb,1.00,,VF_Cache_Idle,FF,
PS0_VF_Cache_Idle,Gen8LPSoC,B0,0.00,ebb,1.00,,VF_Cache_Idle,FF,
PS0_VF_DOP,Gen8,A0,0.00,syn,1584422.00,,VF_DOP,FF,
PS0_VF_URBFifo_Idle,Gen8,B0,0.00,ebb,1.00,,VF_URBFifo_Idle,FF,
PS0_VF_URBFifo_Idle,Gen8LPSoC,B0,0.00,ebb,1.00,,VF_URBFifo_Idle,FF,
PS0_VFBE1,Gen8,A0,4.97,syn,822462.00,half of vfunit,VFBE1,FF,
PS0_VFBE1_DOP,Gen8,A0,0.00,syn,822462.00,,VFBE1_DOP,FF,
PS0_VFBE2,Gen8,A0,4.97,syn,822462.00,half of vfunit,VFBE2,FF,
PS0_VFBE2_DOP,Gen8,A0,0.00,syn,822462.00,half of vfunit,VFBE2_DOP,FF,
PS0_VFE,Gen8,A0,0.13,syn,90072.00,,VFE,FF,
PS0_VS_Cache_Idle,Gen8,B0,0.00,ebb,1.00,,VS_Cache_Idle,FF,
PS0_VS_Cache_Idle,Gen8LPSoC,B0,0.00,ebb,1.00,,VS_Cache_Idle,FF,
PS0_VSBE,Gen8,A0,9.56,syn,1636656.00,,VSBE,FF,
PS0_VSBE_DOP,Gen8,A0,0.00,syn,1636656.00,,VSBE_DOP,FF,
PS0_VSFE,Gen8,A0,9.56,syn,1636656.00,,VSFE,FF,
PS0_VSFE_DOP,Gen8,A0,0.00,syn,1636656.00,,VSFE_DOP,FF,
PS0_WMBE,Gen8,A0,0.94,syn,900063.00,,WMBE,ROSC,
PS0_WMBE_DOP,Gen8,A0,0.00,syn,900063.00,,WMBE_DOP,ROSC,
PS0_WMFE,Gen8,A0,4.54,syn,187920.00,,WMFE,ROSC,
PS0_WMFE_DOP,Gen8,A0,0.00,syn,187920.00,,WMFE_DOP,ROSC,
PS1_BC,Gen8,A0,6.11,syn,632493.00,,BC,ROSS,
PS1_CC,Gen8,A0,0.00,syn,590310.00,,CC,COLOR,
PS1_CL,Gen8,A0,43.50,syn,976140.00,,CL,FF,
PS1_CS,Gen8,A0,16.56,syn,413082.00,,CS,FF,
PS1_DAPB,Gen8,A0,0.00,syn,180387.00,,DAPB,COLOR,
PS1_DAPRSC,Gen8,A0,6.51,syn,434799.00,,DAPRSC,COLOR,
PS1_DAPRSS,Gen8,A0,46.91,syn,538533.00,,DAPRSS,ROSS,
PS1_DG,Gen8,B0,7.48,syn,240687.00,yacoub,DG,Sampler,Annealing
PS1_DM,Gen8,B0,5.54,syn,613000.00,yacoub,DM,Sampler,Annealing
PS1_EU_DFX,Gen8,A0,0.00,syn,33151.00,,DFX,EU,
PS1_EU_DOP,Gen8,A0,0.00,syn,1.00,,DOP,EU,
PS1_EU_EM,Gen8,A0,10.85,syn,397435.00,from the idle cgdis sheet,EM,EU,
PS1_EU_FPU,Gen8,A0,10.85,syn,397435.00,from the idle cgdis sheet,FPU,EU,
PS1_EU_GLUE,Gen8,A0,1.30,syn,10146.50,,GLUE,EU,
PS1_EU_SMALL,Gen8,A0,1.36,syn,41011.00,,SMALL,EU,
PS1_FF_DFX,Gen8,A0,0.00,syn,1.00,,DFX,FF,
PS1_FF_DOP,Gen8,A0,0.00,syn,1.00,,DOP,FF,
PS1_FF_GLUE,Gen8,A0,21.25,syn,404856.00,,GLUE,FF,
PS1_FF_SMALL,Gen8,A0,163.72,syn,1836522.00,,SMALL,FF,
PS1_FL,Gen8,B0,11.03,syn,903000.00,yacoub,FL,Sampler,Annealing
PS1_FT,Gen8,B0,2.74,syn,92925.00,,FT,Sampler,
PS1_GA,Gen8,A0,1.30,syn,228117.00,,GA,EU,
PS1_GAM,Gen8,A0,47.04,syn,5039978.00,,GAM,GAM,
PS1_GS,Gen8,A0,41.24,syn,674937.00,,GS,FF,
PS1_GTI,Gen8,A0,230.86,syn ,3053187.00,,GTI,GTI,
PS1_GWL,Gen8,A0,2.95,syn,167673.00,,GWL,ROSS,
PS1_HDC,Gen8,A0,135.78,syn,2673432.00,,HDC,HDC,
PS1_HDC_DFX,Gen8,A0,0.00,syn,1.00,,DFX,HDC,
PS1_HDC_GLUE,Gen8,A0,0.00,syn,1.00,,GLUE,HDC,
PS1_HDC_ReqCmd1,Gen8,A0,86.88,syn,1352354.00,"made equal to hdcreqdata, need cdynwt",ReqCmd1,HDC,
PS1_HDC_ReqCmd2,Gen8,A0,86.88,syn,1352354.00,"made equal to hdcreqdata, need cdynwt",ReqCmd2,HDC,
PS1_HDC_ReqData,Gen8,A0,5.46,syn,4300000.00,distributed bdw cdynwt with gate count ratioing,HDC_ReqData,HDC,
PS1_HDC_Ret,Gen8,A0,23.44,syn,1160000.00,distributed bdw cdynwt with gate count ratioing,HDC_Ret,HDC,
PS1_HDC_SMALL,Gen8,A0,0.00,syn,1.00,,SMALL,HDC,
PS1_HDCTLB,Gen8,A0,25.46,syn,1260000.00,distributed bdw cdynwt with gate count ratioing,HDCTLB,HDC,
PS1_HIZ,Gen8,A0,28.07,syn,1791810.00,,HIZ,Z,
PS1_HS,Gen8,A0,16.29,syn,292185.00,,HS,FF,
PS1_IC,Gen8,A0,9.62,syn,289269.00,,IC,ROSS,
PS1_IZ,Gen8,A0,25.67,syn,1132263.00,,IZ,Z,
PS1_L3_Bank_DFX,Gen8,A0,0.00,syn,1.00,SAME AS glue cdynwt,DFX,L3_Bank,
PS1_L3_Bank_DOP,Gen8,A0,0.00,syn,1.00,,DOP,L3_Bank,
PS1_L3_Bank_GLUE,Gen8,A0,4.37,syn,26663.00,,GLUE,L3_Bank,
PS1_L3_Bank_SMALL,Gen8,A0,35.00,syn,169468.00,,SMALL,L3_Bank,
PS1_L3BankOther,Gen8,A0,32.71,syn,186760.00,,L3BankOther,L3_Bank,
PS1_LNE,Gen8,A0,49.90,syn,467244.00,bdw,LNE,L3_Bank,
PS1_LNEXS,Gen8,A0,0.00,syn,1.00,,LNEXS,L3_Bank,
PS1_LNI,Gen8,A0,49.90,syn,780922.00,,LNI,L3_Bank,
PS1_LNIXS,Gen8,A0,0.00,syn,1.00,,LNIXS,L3_Bank,
PS1_LSLM,Gen8,A0,11.75,syn,157255.00,,LSLM,L3_Bank,
PS1_LSQC,Gen8,A0,30.72,syn,305173.00,,LSQC,L3_Bank,
PS1_LSQD,Gen8,A0,41.96,syn,293227.00,,LSQD,L3_Bank,
PS1_LTCC,Gen8,A0,0.00,syn,17293.00,missing too small,LTCC,L3_Bank,
PS1_LTCD_Data,Gen8,A0,7.08,syn,816442.00,,LTCD,L3_Bank,
PS1_LTCD_EBB,Gen8,B0,0.00,ebb,1.00,,LTCD,L3_Bank,
PS1_LTCD_EBB,Gen8LPSoC,B0,0.00,ebb,1.00,,LTCD,L3_Bank,
PS1_LTCD_Tag,Gen8,A0,7.08,syn,816442.00,,LTCD,L3_Bank,
PS1_MA_IN,Gen8,A0,0.67,syn,151624.00,,MA_IN,ROSS,
PS1_MA_OUT,Gen8,A0,0.85,syn,151624.00,,MA_OUT,ROSS,
PS1_Media,Gen8,B0,0.00,syn,3343545.00,,Media,Sampler,
PS1_MSC,Gen8,A0,9.42,syn,375000.00,,MSC,COLOR,
PS1_MT,Gen8,B0,7.70,syn,353223.00,yacoub,MT,Sampler,Annealing
PS1_OACS,Gen8,A0,0.00,syn,1.00,,OACS,FF,
PS1_PL,Gen8,B0,8.95,syn,499869.00,yacoub,PL,Sampler,Annealing
PS1_PSD,Gen8,A0,51.90,syn,606024.00,,PSD,ROSS,
PS1_RCC,Gen8,A0,17.42,syn,724464.00,,RCC,COLOR,
PS1_RCPBCOM,Gen8,A0,8.01,syn,1059930.00,,RCPBCOM,COLOR,
PS1_RCPBE,Gen8,A0,16.06,syn,1.00,,RCPBE,COLOR,
PS1_RCPBPIX,Gen8,A0,8.01,syn,1170000.00,,RCPBPIX,COLOR,
PS1_RCPFE,Gen8,A0,22.07,syn,674703.00,,RCPFE,COLOR,
PS1_RCZ,Gen8,A0,50.44,syn,1071972.00,,RCZ,Z,
PS1_RoutingChannel ,Gen8,A0,1500.29,syn,1.00,,RoutingChannel ,Other,
PS1_RS,Gen8,A0,0.00,syn,285426.00,,RS,FF,
PS1_Sampler_GLUE,Gen8,B0,0.00,syn,1.00,,GLUE,Sampler,
PS1_SARB,Gen8,A0,9.17,syn,195102.00,,SARB,FF,
PS1_SBE,Gen8,A0,37.01,syn,1226664.00,,SBE,ROSC,
PS1_SC,Gen8,B0,17.73,syn,391284.00,yacoub,SC,Sampler,Annealing
PS1_SDE,Gen8,A0,0.00,syn,66852.00,,SDE,FF,
PS1_SF,Gen8,A0,29.24,syn,1163781.00,,SF,FF,
PS1_SI,Gen8,B0,9.37,syn,361368.00,yacoub,SI,Sampler,Annealing
PS1_SO,Gen8,B0,2.91,syn,113004.00,,SO,Sampler,
PS1_SOL,Gen8,A0,6.99,syn,247815.00,,SOL,FF,
PS1_ST,Gen8,B0,21.18,syn,371000.00,yacoub,ST,Sampler,Annealing
PS1_STC,Gen8,A0,23.10,syn,705438.00,,STC,Z,
PS1_SVG,Gen8,A0,6.62,syn,69714.00,,SVG,FF,
PS1_SVL,Gen8,A0,4.37,syn,103410.00,,SVL,ROSC,
PS1_SVSM,Gen8,B0,3.60,syn,154170.00,,SVSM,Sampler,
PS1_TC,Gen8,A0,13.88,syn,479003.00,,TC,EU,
PS1_TDC,Gen8,A0,0.00,syn,188379.00,,TDC,ROSC,
PS1_TDG,Gen8,A0,11.16,syn,153333.00,,TDG,FF,
PS1_TDL,Gen8,A0,20.39,syn,426672.00,,TDL,ROSS,
PS1_TDS,Gen8,A0,65.60,syn,719541.00,,TDS,FF,
PS1_TE,Gen8,A0,20.16,syn,101061.00,,TE,FF,
PS1_TSG,Gen8,A0,17.39,syn,379692.00,,TSG,FF,
PS1_URBM,Gen8,A0,13.30,syn,172710.00,,URBM,FF,
PS1_VF,Gen8,A0,25.44,syn,1584422.00,,VF,FF,
PS1_VFBE1,Gen8,A0,12.72,syn,822462.00,half of vfunit,VFBE1,FF,
PS1_VFBE2,Gen8,A0,12.72,syn,822462.00,half of vfunit,VFBE2,FF,
PS1_VFE,Gen8,A0,0.00,syn,90072.00,,VFE,FF,
PS1_VSBE,Gen8,A0,38.58,syn,1636656.00,,VSBE,FF,
PS1_VSFE,Gen8,A0,38.58,syn,1636656.00,,VSFE,FF,
PS1_WMBE,Gen8,A0,10.18,syn,900063.00,,WMBE,ROSC,
PS1_WMFE,Gen8,A0,8.53,syn,187920.00,,WMFE,ROSC,
PS2_BC,Gen8,A0,64.92,syn,632493.00,,BC,ROSS,
PS2_BC_BARYRAM_READ,Gen8,B0,6.35,ebb,1.00,,BC,ROSS,
PS2_BC_BARYRAM_READ,Gen8LPSoC,B0,3.09,ebb,1.00,,BC,ROSS,
PS2_BC_BARYRAM_WRITE,Gen8,B0,6.56,ebb,1.00,,BC,ROSS,
PS2_BC_BARYRAM_WRITE,Gen8LPSoC,B0,3.85,ebb,1.00,,BC,ROSS,
PS2_CC_DIS,Gen8,A0,0.00,syn,590310.00,,CC,COLOR,
PS2_CC_EN_PARTIALS,Gen8,A0,0.00,syn,590310.00,,CC,COLOR,
PS2_CC_EN_WRITES,Gen8,A0,0.00,syn,590310.00,,CC,COLOR,
PS2_CL,Gen8,A0,133.86,syn,976140.00,,CL,FF,
PS2_ClockSpine,Gen8,B0,328.00,syn,1.00,,ClockSpine,Other,
PS2_ClockSpine,Gen8SoC,B0,128.00,syn,1.00,,ClockSpine,Other,
PS2_CS,Gen8,A0,63.27,syn,413082.00,,CS,FF,
PS2_DAPB_DIS,Gen8,A0,0.00,syn,180387.00,,DAPB,COLOR,
PS2_DAPB_MSAA_RTR,Gen8,A0,0.00,syn,180387.00,,DAPB,COLOR,
PS2_DAPB_NOMSAA_RTR,Gen8,A0,0.00,syn,180387.00,,DAPB,COLOR,
PS2_DAPRSC,Gen8,A0,70.74,syn,370000.00,,DAPRSC,COLOR,
PS2_DAPRSS,Gen8,A0,126.10,syn,538533.00,,DAPRSS,ROSS,
PS2_DAPRSS_BYPASSRAM_READ,Gen8,B0,19.60,ebb,1.00,,DAPRSS,ROSS,
PS2_DAPRSS_BYPASSRAM_READ,Gen8LPSoC,B0,10.57,ebb,1.00,,DAPRSS,ROSS,
PS2_DAPRSS_BYPASSRAM_WRITE,Gen8,B0,43.03,ebb,1.00,,DAPRSS,ROSS,
PS2_DAPRSS_BYPASSRAM_WRITE,Gen8LPSoC,B0,20.57,ebb,1.00,,DAPRSS,ROSS,
PS2_DAPRSS_CLEARRESOLVE,Gen8,A0,126.10,syn,538533.00,,DAPRSS,ROSS,
PS2_DAPRSS_ELSE,Gen8,A0,126.10,syn,538533.00,,DAPRSS,ROSS,
PS2_DAPRSS_RENDERTARGETREAD,Gen8,A0,126.10,syn,538533.00,,DAPRSS,ROSS,
PS2_DAPRSS_RENDERTARGETWRITE,Gen8,A0,126.10,syn,538533.00,,DAPRSS,ROSS,
PS2_DAPRSS_WRITEFLUSH,Gen8,A0,126.10,syn,538533.00,,DAPRSS,ROSS,
PS2_DG_AnisoGreaterThan_8way_128BPT,Gen8,B0,33.04,syn,240687.00,"yacoub, 16+way",DG,Sampler,Annealing
PS2_DG_AnisoGreaterThan_8way_32BPT,Gen8,B0,76.67,syn,240687.00,"yacoub, 16+way",DG,Sampler,Annealing
PS2_DG_AnisoGreaterThan_8way_64BPT,Gen8,B0,49.48,syn,240687.00,"yacoub, 16+way",DG,Sampler,Annealing
PS2_DG_AnisoLessThanOrEqualTo_8way_128BPT,Gen8,B0,0.00,syn,240687.00,NIB,DG,Sampler,Annealing
PS2_DG_AnisoLessThanOrEqualTo_8way_32BPT,Gen8,B0,74.62,syn,240687.00,"yacoub, 2+way",DG,Sampler,Annealing
PS2_DG_AnisoLessThanOrEqualTo_8way_64BPT,Gen8,B0,45.83,syn,240687.00,"yacoub, 2+way",DG,Sampler,Annealing
PS2_DG_BabyDG_Enable,Gen8,B0,0.00,syn,240687.00,NIB,DG,Sampler,Annealing
PS2_DG_Bilinear_128BPT,Gen8,B0,33.14,syn,240687.00,yacoub,DG,Sampler,Annealing
PS2_DG_Bilinear_32BPT,Gen8,B0,57.73,syn,240687.00,yacoub,DG,Sampler,Annealing
PS2_DG_Bilinear_64BPT,Gen8,B0,46.42,syn,240687.00,yacoub,DG,Sampler,Annealing
PS2_DG_Else,Gen8,B0,26.99,syn,240687.00,yacoub,DG,Sampler,Annealing
PS2_DG_FastLinear_128BPT,Gen8,B0,33.14,syn,240687.00,"missing, made equalt o DG_Bilinear",DG,Sampler,Annealing
PS2_DG_FastLinear_32BPT,Gen8,B0,57.73,syn,240687.00,"missing, made equalt o DG_Bilinear",DG,Sampler,Annealing
PS2_DG_FastLinear_64BPT,Gen8,B0,46.42,syn,240687.00,"missing, made equalt o DG_Bilinear",DG,Sampler,Annealing
PS2_DG_Gather4_128BPT,Gen8,B0,26.99,syn,240687.00,yacoub,DG,Sampler,Annealing
PS2_DG_Gather4_32BPT,Gen8,B0,42.33,syn,240687.00,yacoub,DG,Sampler,Annealing
PS2_DG_Gather4_64BPT,Gen8,B0,41.38,syn,240687.00,yacoub,DG,Sampler,Annealing
PS2_DG_Nearest_128BPT,Gen8,B0,33.14,syn,240687.00,equal to dg bilinear,DG,Sampler,
PS2_DG_Nearest_32BPT,Gen8,B0,57.73,syn,240687.00,equal to dg bilinear,DG,Sampler,
PS2_DG_Nearest_64BPT,Gen8,B0,46.42,syn,240687.00,equal to dg bilinear,DG,Sampler,
