GennySim/GSim_State_Name,Source,Stepping,Weight,Type,RefGC,Comment
EM_sel_intbypass_55%,Gen10LP,A0,0,syn,1,
EM_transc_bypass_10%,Gen10LP,A0,0,syn,1,
EM_transc_bypass_20%,Gen10LP,A0,0,syn,1,
EM_transc_bypass_30%,Gen10LP,A0,0,syn,1,
EM_transc_bypass_40%,Gen10LP,A0,0,syn,1,
EM_transc_bypass_55%,Gen10LP,A0,0,syn,1,
EM_transc_fp16_10%,Gen10LP,A0,14.66841346,syn,1,
EM_transc_fp16_20%,Gen10LP,A0,14.66841346,syn,1,
EM_transc_fp16_30%,Gen10LP,A0,14.66841346,syn,1,
EM_transc_fp16_40%,Gen10LP,A0,14.66841346,syn,1,
EM_transc_fp16_55%,Gen10LP,A0,14.66841346,syn,1,
EM_transc_fp32_10%,Gen10LP,A0,18.56841346,syn,1,
EM_transc_fp32_20%,Gen10LP,A0,18.56841346,syn,1,
EM_transc_fp32_30%,Gen10LP,A0,18.56841346,syn,1,
EM_transc_fp32_40%,Gen10LP,A0,18.56841346,syn,1,
EM_transc_fp32_55%,Gen10LP,A0,18.56841346,syn,1,
EM_transc_fp64_10%,Gen10LP,A0,0,syn,1,
EM_transc_fp64_20%,Gen10LP,A0,0,syn,1,
EM_transc_fp64_30%,Gen10LP,A0,0,syn,1,
EM_transc_fp64_40%,Gen10LP,A0,0,syn,1,
EM_transc_fp64_55%,Gen10LP,A0,0,syn,1,
EM_transc_int16_10%,Gen10LP,A0,0,syn,1,
EM_transc_int16_20%,Gen10LP,A0,0,syn,1,
EM_transc_int16_30%,Gen10LP,A0,0,syn,1,
EM_transc_int16_40%,Gen10LP,A0,0,syn,1,
EM_transc_int16_55%,Gen10LP,A0,0,syn,1,
EM_transc_int32_10%,Gen10LP,A0,0,syn,1,
EM_transc_int32_20%,Gen10LP,A0,0,syn,1,
EM_transc_int32_30%,Gen10LP,A0,0,syn,1,
EM_transc_int32_40%,Gen10LP,A0,0,syn,1,
EM_transc_int32_55%,Gen10LP,A0,0,syn,1,
EM_transc_int64_10%,Gen10LP,A0,0,syn,1,
EM_transc_int64_20%,Gen10LP,A0,0,syn,1,
EM_transc_int64_30%,Gen10LP,A0,0,syn,1,
EM_transc_int64_40%,Gen10LP,A0,0,syn,1,
EM_transc_int64_55%,Gen10LP,A0,0,syn,1,
EM_transc_intbypass_10%,Gen10LP,A0,0,syn,1,
EM_transc_intbypass_20%,Gen10LP,A0,0,syn,1,
EM_transc_intbypass_30%,Gen10LP,A0,0,syn,1,
EM_transc_intbypass_40%,Gen10LP,A0,0,syn,1,
EM_transc_intbypass_55%,Gen10LP,A0,0,syn,1,
FPU_add_floatbypass_10%,Gen10LP,A0,12.21841346,syn,1,
FPU_add_floatbypass_20%,Gen10LP,A0,12.21841346,syn,1,
FPU_add_floatbypass_30%,Gen10LP,A0,12.21841346,syn,1,
FPU_add_floatbypass_40%,Gen10LP,A0,12.21841346,syn,1,
FPU_add_floatbypass_55%,Gen10LP,A0,12.21841346,syn,1,
FPU_add_fp16_10%,Gen10LP,A0,22.02841346,syn,1,
FPU_add_fp16_20%,Gen10LP,A0,22.02841346,syn,1,
FPU_add_fp16_30%,Gen10LP,A0,22.02841346,syn,1,
FPU_add_fp16_40%,Gen10LP,A0,22.02841346,syn,1,
FPU_add_fp16_55%,Gen10LP,A0,22.02841346,syn,1,
FPU_add_fp32_10%,Gen10LP,A0,22.53841346,syn,1,
FPU_add_fp32_20%,Gen10LP,A0,22.53841346,syn,1,
FPU_add_fp32_30%,Gen10LP,A0,22.53841346,syn,1,
FPU_add_fp32_40%,Gen10LP,A0,22.53841346,syn,1,
FPU_add_fp32_55%,Gen10LP,A0,22.53841346,syn,1,
FPU_add_fp64_10%,Gen10LP,A0,19.94841346,syn,1,
FPU_add_fp64_20%,Gen10LP,A0,19.94841346,syn,1,
FPU_add_fp64_30%,Gen10LP,A0,19.94841346,syn,1,
FPU_add_fp64_40%,Gen10LP,A0,19.94841346,syn,1,
FPU_add_fp64_55%,Gen10LP,A0,19.94841346,syn,1,
FPU_add_int16_10%,Gen10LP,A0,17.28841346,syn,1,
FPU_add_int16_20%,Gen10LP,A0,17.28841346,syn,1,
FPU_add_int16_30%,Gen10LP,A0,17.28841346,syn,1,
FPU_add_int16_40%,Gen10LP,A0,17.28841346,syn,1,
FPU_add_int16_55%,Gen10LP,A0,17.28841346,syn,1,
FPU_add_int32_10%,Gen10LP,A0,17.94841346,syn,1,
FPU_add_int32_20%,Gen10LP,A0,17.94841346,syn,1,
FPU_add_int32_30%,Gen10LP,A0,17.94841346,syn,1,
FPU_add_int32_40%,Gen10LP,A0,17.94841346,syn,1,
FPU_add_int32_55%,Gen10LP,A0,17.94841346,syn,1,
FPU_add_int64_10%,Gen10LP,A0,16.53841346,syn,1,
FPU_add_int64_20%,Gen10LP,A0,16.53841346,syn,1,
FPU_add_int64_30%,Gen10LP,A0,16.53841346,syn,1,
FPU_add_int64_40%,Gen10LP,A0,16.53841346,syn,1,
FPU_add_int64_55%,Gen10LP,A0,16.53841346,syn,1,
FPU_add_intbypass_10%,Gen10LP,A0,9.788413464,syn,1,
FPU_add_intbypass_20%,Gen10LP,A0,9.788413464,syn,1,
FPU_add_intbypass_30%,Gen10LP,A0,9.788413464,syn,1,
FPU_add_intbypass_40%,Gen10LP,A0,9.788413464,syn,1,
FPU_add_intbypass_55%,Gen10LP,A0,9.788413464,syn,1,
FPU_cmp_floatbypass_10%,Gen10LP,A0,10.76841346,syn,1,
FPU_cmp_floatbypass_20%,Gen10LP,A0,10.76841346,syn,1,
FPU_cmp_floatbypass_30%,Gen10LP,A0,10.76841346,syn,1,
FPU_cmp_floatbypass_40%,Gen10LP,A0,10.76841346,syn,1,
FPU_cmp_floatbypass_55%,Gen10LP,A0,10.76841346,syn,1,
FPU_cmp_fp16_10%,Gen10LP,A0,14.00841346,syn,1,
FPU_cmp_fp16_20%,Gen10LP,A0,14.00841346,syn,1,
FPU_cmp_fp16_30%,Gen10LP,A0,14.00841346,syn,1,
FPU_cmp_fp16_40%,Gen10LP,A0,14.00841346,syn,1,
FPU_cmp_fp16_55%,Gen10LP,A0,14.00841346,syn,1,
FPU_cmp_fp32_10%,Gen10LP,A0,17.47841346,syn,1,
FPU_cmp_fp32_20%,Gen10LP,A0,17.47841346,syn,1,
FPU_cmp_fp32_30%,Gen10LP,A0,17.47841346,syn,1,
FPU_cmp_fp32_40%,Gen10LP,A0,17.47841346,syn,1,
FPU_cmp_fp32_55%,Gen10LP,A0,17.47841346,syn,1,
FPU_cmp_fp64_10%,Gen10LP,A0,18.49841346,syn,1,
FPU_cmp_fp64_20%,Gen10LP,A0,18.49841346,syn,1,
FPU_cmp_fp64_30%,Gen10LP,A0,18.49841346,syn,1,
FPU_cmp_fp64_40%,Gen10LP,A0,18.49841346,syn,1,
FPU_cmp_fp64_55%,Gen10LP,A0,18.49841346,syn,1,
FPU_cmp_int16_10%,Gen10LP,A0,16.54841346,syn,1,
FPU_cmp_int16_20%,Gen10LP,A0,16.54841346,syn,1,
FPU_cmp_int16_30%,Gen10LP,A0,16.54841346,syn,1,
FPU_cmp_int16_40%,Gen10LP,A0,16.54841346,syn,1,
FPU_cmp_int16_55%,Gen10LP,A0,16.54841346,syn,1,
FPU_cmp_int32_10%,Gen10LP,A0,15.32841346,syn,1,
FPU_cmp_int32_20%,Gen10LP,A0,15.32841346,syn,1,
FPU_cmp_int32_30%,Gen10LP,A0,15.32841346,syn,1,
FPU_cmp_int32_40%,Gen10LP,A0,15.32841346,syn,1,
FPU_cmp_int32_55%,Gen10LP,A0,15.32841346,syn,1,
FPU_cmp_int64_10%,Gen10LP,A0,14.95841346,syn,1,
FPU_cmp_int64_20%,Gen10LP,A0,14.95841346,syn,1,
FPU_cmp_int64_30%,Gen10LP,A0,14.95841346,syn,1,
FPU_cmp_int64_40%,Gen10LP,A0,14.95841346,syn,1,
FPU_cmp_int64_55%,Gen10LP,A0,14.95841346,syn,1,
FPU_cmp_intbypass_10%,Gen10LP,A0,8.398413464,syn,1,
FPU_cmp_intbypass_20%,Gen10LP,A0,8.398413464,syn,1,
FPU_cmp_intbypass_30%,Gen10LP,A0,8.398413464,syn,1,
FPU_cmp_intbypass_40%,Gen10LP,A0,8.398413464,syn,1,
FPU_cmp_intbypass_55%,Gen10LP,A0,8.398413464,syn,1,
FPU_mac_floatbypass_10%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_floatbypass_20%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_floatbypass_30%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_floatbypass_40%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_floatbypass_55%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp16_10%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp16_20%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp16_30%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp16_40%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp16_55%,Gen10LP,A0,18.98841346,syn,1,
FPU_mac_fp32_10%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_20%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_30%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_40%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp32_55%,Gen10LP,A0,21.86841346,syn,1,
FPU_mac_fp64_10%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_20%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_30%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_40%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_fp64_55%,Gen10LP,A0,19.30841346,syn,1,
FPU_mac_int16_10%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_20%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_30%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_40%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int16_55%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_int32_10%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_20%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_30%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_40%,Gen10LP,A0,0,syn,1,
FPU_mac_int32_55%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_10%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_20%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_30%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_40%,Gen10LP,A0,0,syn,1,
FPU_mac_int64_55%,Gen10LP,A0,0,syn,1,
FPU_mac_intbypass_10%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_20%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_30%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_40%,Gen10LP,A0,32.13841346,syn,1,
FPU_mac_intbypass_55%,Gen10LP,A0,32.13841346,syn,1,
FPU_mad_floatbypass_10%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_20%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_30%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_40%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_floatbypass_55%,Gen10LP,A0,14.65841346,syn,1,
FPU_mad_fp16_10%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_20%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_30%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_40%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp16_55%,Gen10LP,A0,28.32841346,syn,1,
FPU_mad_fp32_10%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_20%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_30%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_40%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp32_55%,Gen10LP,A0,37.38841346,syn,1,
FPU_mad_fp64_10%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_20%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_30%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_40%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_fp64_55%,Gen10LP,A0,38.86841346,syn,1,
FPU_mad_int16_10%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_20%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_30%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_40%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int16_55%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_int32_10%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_20%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_30%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_40%,Gen10LP,A0,0,syn,1,
FPU_mad_int32_55%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_10%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_20%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_30%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_40%,Gen10LP,A0,0,syn,1,
FPU_mad_int64_55%,Gen10LP,A0,0,syn,1,
FPU_mad_intbypass_10%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_20%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_30%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_40%,Gen10LP,A0,0.578413464,syn,1,
FPU_mad_intbypass_55%,Gen10LP,A0,0.578413464,syn,1,
FPU_mov_bypass_10%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_20%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_30%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_40%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_bypass_55%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp16_10%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_20%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_30%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_40%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp16_55%,Gen10LP,A0,8.748413464,syn,1,
FPU_mov_fp32_10%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_20%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_30%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_40%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp32_55%,Gen10LP,A0,7.958413464,syn,1,
FPU_mov_fp64_10%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_20%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_30%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_40%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_fp64_55%,Gen10LP,A0,12.28841346,syn,1,
FPU_mov_int16_10%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_20%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_30%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_40%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int16_55%,Gen10LP,A0,8.348413464,syn,1,
FPU_mov_int32_10%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_20%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_30%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_40%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int32_55%,Gen10LP,A0,8.058413464,syn,1,
FPU_mov_int64_10%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_20%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_30%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_40%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_int64_55%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_10%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_20%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_30%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_40%,Gen10LP,A0,12.33841346,syn,1,
FPU_mov_intbypass_55%,Gen10LP,A0,12.33841346,syn,1,
FPU_mul_floatbypass_10%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_20%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_30%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_40%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_floatbypass_55%,Gen10LP,A0,6.698413464,syn,1,
FPU_mul_fp16_10%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_20%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_30%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_40%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp16_55%,Gen10LP,A0,22.07841346,syn,1,
FPU_mul_fp32_10%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_20%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_30%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_40%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp32_55%,Gen10LP,A0,28.76841346,syn,1,
FPU_mul_fp64_10%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_20%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_30%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_40%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_fp64_55%,Gen10LP,A0,40.40841346,syn,1,
FPU_mul_int16_10%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_20%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_30%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_40%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int16_55%,Gen10LP,A0,28.07841346,syn,1,
FPU_mul_int32_10%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_20%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_30%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_40%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int32_55%,Gen10LP,A0,41.89841346,syn,1,
FPU_mul_int64_10%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_20%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_30%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_40%,Gen10LP,A0,0,syn,1,
FPU_mul_int64_55%,Gen10LP,A0,0,syn,1,
FPU_mul_intbypass_10%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_20%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_30%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_40%,Gen10LP,A0,9.548413464,syn,1,
FPU_mul_intbypass_55%,Gen10LP,A0,9.548413464,syn,1,
FPU_pln_floatbypass_10%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_20%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_30%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_40%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_floatbypass_55%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp16_10%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_20%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_30%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_40%,Gen10LP,A0,0,syn,1,
FPU_pln_fp16_55%,Gen10LP,A0,0,syn,1,
FPU_pln_fp32_10%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_20%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_30%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_40%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp32_55%,Gen10LP,A0,33.42841346,syn,1,
FPU_pln_fp64_10%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_20%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_30%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_40%,Gen10LP,A0,0,syn,1,
FPU_pln_fp64_55%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_10%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_20%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_30%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_40%,Gen10LP,A0,0,syn,1,
FPU_pln_int16_55%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_10%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_20%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_30%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_40%,Gen10LP,A0,0,syn,1,
FPU_pln_int32_55%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_10%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_20%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_30%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_40%,Gen10LP,A0,0,syn,1,
FPU_pln_int64_55%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_10%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_20%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_30%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_40%,Gen10LP,A0,0,syn,1,
FPU_pln_intbypass_55%,Gen10LP,A0,0,syn,1,
